Packet_Num,Time,Source,Destination,Protocol
"10404","1585.657532","192.168.3.102","192.168.20.2","SIP"
"10408","1585.68757","192.168.3.102","192.168.20.2","SIP"
"10410","1585.749619","192.168.3.102","192.168.20.2","SIP"
"10414","1585.784555","192.168.3.102","192.168.20.2","SIP"
"10416","1585.84657","192.168.3.102","192.168.20.2","SIP"
"10420","1585.877567","192.168.3.102","192.168.20.2","SIP"
"10422","1585.957488","192.168.3.102","192.168.20.2","SIP"
"10426","1585.987573","192.168.3.102","192.168.20.2","SIP"
"10428","1586.049496","192.168.3.102","192.168.20.2","SIP"
"10432","1586.084559","192.168.3.102","192.168.20.2","SIP"
"10434","1586.14656","192.168.3.102","192.168.20.2","SIP"
"10438","1586.177682","192.168.3.102","192.168.20.2","SIP"
"10440","1586.257652","192.168.3.102","192.168.20.2","SIP"
"10444","1586.287664","192.168.3.102","192.168.20.2","SIP"
"10446","1586.349672","192.168.3.102","192.168.20.2","SIP"
"10450","1586.384559","192.168.3.102","192.168.20.2","SIP"
"10452","1586.446521","192.168.3.102","192.168.20.2","SIP"
"10456","1586.477609","192.168.3.102","192.168.20.2","SIP"
"10458","1586.55754","192.168.3.102","192.168.20.2","SIP"
"10462","1586.587575","192.168.3.102","192.168.20.2","SIP"
"10464","1586.64949","192.168.3.102","192.168.20.2","SIP"
"10468","1586.677653","192.168.3.102","192.168.20.2","SIP"
"10470","1586.757519","192.168.3.102","192.168.20.2","SIP"
"10474","1586.787622","192.168.3.102","192.168.20.2","SIP"
"10476","1586.849634","192.168.3.102","192.168.20.2","SIP"
"10480","1586.884567","192.168.3.102","192.168.20.2","SIP"
"10482","1586.946621","192.168.3.102","192.168.20.2","SIP"
"10486","1586.977609","192.168.3.102","192.168.20.2","SIP"
"10488","1587.057559","192.168.3.102","192.168.20.2","SIP"
"10492","1587.087607","192.168.3.102","192.168.20.2","SIP"
"10494","1587.149505","192.168.3.102","192.168.20.2","SIP"
"10498","1587.184618","192.168.3.102","192.168.20.2","SIP"
"10500","1587.24655","192.168.3.102","192.168.20.2","SIP"
"10504","1587.277597","192.168.3.102","192.168.20.2","SIP"
"10506","1587.357475","192.168.3.102","192.168.20.2","SIP"
"10510","1587.38763","192.168.3.102","192.168.20.2","SIP"
"10512","1587.449521","192.168.3.102","192.168.20.2","SIP"
"10516","1587.484612","192.168.3.102","192.168.20.2","SIP"
"10518","1587.546568","192.168.3.102","192.168.20.2","SIP"
"10522","1587.577676","192.168.3.102","192.168.20.2","SIP"
"10524","1587.65754","192.168.3.102","192.168.20.2","SIP"
"10528","1587.687582","192.168.3.102","192.168.20.2","SIP"
"10530","1587.749601","192.168.3.102","192.168.20.2","SIP"
"10534","1587.784589","192.168.3.102","192.168.20.2","SIP"
"10536","1587.846541","192.168.3.102","192.168.20.2","SIP"
"10540","1587.877625","192.168.3.102","192.168.20.2","SIP"
"10542","1587.957588","192.168.3.102","192.168.20.2","SIP"
"10546","1587.987598","192.168.3.102","192.168.20.2","SIP"
"10548","1588.049518","192.168.3.102","192.168.20.2","SIP"
"10552","1588.077679","192.168.3.102","192.168.20.2","SIP"
"10554","1588.157597","192.168.3.102","192.168.20.2","SIP"
"10558","1588.187594","192.168.3.102","192.168.20.2","SIP"
"10560","1588.249502","192.168.3.102","192.168.20.2","SIP"
"10564","1588.284628","192.168.3.102","192.168.20.2","SIP"
"10566","1588.346605","192.168.3.102","192.168.20.2","SIP"
"10570","1588.377639","192.168.3.102","192.168.20.2","SIP"
"10572","1588.457516","192.168.3.102","192.168.20.2","SIP"
"10576","1588.487611","192.168.3.102","192.168.20.2","SIP"
"10578","1588.549567","192.168.3.102","192.168.20.2","SIP"
"10582","1588.584549","192.168.3.102","192.168.20.2","SIP"
"10584","1588.646454","192.168.3.102","192.168.20.2","SIP"
"10588","1588.677604","192.168.3.102","192.168.20.2","SIP"
"10590","1588.757535","192.168.3.102","192.168.20.2","SIP"
"10594","1588.787578","192.168.3.102","192.168.20.2","SIP"
"10596","1588.849493","192.168.3.102","192.168.20.2","SIP"
"10600","1588.877556","192.168.3.102","192.168.20.2","SIP"
"10602","1588.957517","192.168.3.102","192.168.20.2","SIP"
"10606","1588.987627","192.168.3.102","192.168.20.2","SIP"
"10608","1589.049702","192.168.3.102","192.168.20.2","SIP"
"10612","1589.084671","192.168.3.102","192.168.20.2","SIP"
"10614","1589.146566","192.168.3.102","192.168.20.2","SIP"
"10618","1589.177605","192.168.3.102","192.168.20.2","SIP"
"10620","1589.25754","192.168.3.102","192.168.20.2","SIP"
"10624","1589.287576","192.168.3.102","192.168.20.2","SIP"
"10626","1589.349538","192.168.3.102","192.168.20.2","SIP"
"10630","1589.384576","192.168.3.102","192.168.20.2","SIP"
"10632","1589.446548","192.168.3.102","192.168.20.2","SIP"
"10636","1589.477632","192.168.3.102","192.168.20.2","SIP"
"10638","1589.55756","192.168.3.102","192.168.20.2","SIP"
"10642","1589.587598","192.168.3.102","192.168.20.2","SIP"
"10644","1589.649511","192.168.3.102","192.168.20.2","SIP"
"10648","1589.684666","192.168.3.102","192.168.20.2","SIP"
"10650","1589.74661","192.168.3.102","192.168.20.2","SIP"
"10654","1589.777611","192.168.3.102","192.168.20.2","SIP"
"10656","1589.857534","192.168.3.102","192.168.20.2","SIP"
"10660","1589.887531","192.168.3.102","192.168.20.2","SIP"
"10662","1589.949589","192.168.3.102","192.168.20.2","SIP"
"10666","1589.98459","192.168.3.102","192.168.20.2","SIP"
"10668","1590.046594","192.168.3.102","192.168.20.2","SIP"
"10672","1590.077691","192.168.3.102","192.168.20.2","SIP"
"10674","1590.157705","192.168.3.102","192.168.20.2","SIP"
"10678","1590.187713","192.168.3.102","192.168.20.2","SIP"
"10680","1590.249546","192.168.3.102","192.168.20.2","SIP"
"10684","1590.284609","192.168.3.102","192.168.20.2","SIP"
"10686","1590.346546","192.168.3.102","192.168.20.2","SIP"
"10690","1590.377643","192.168.3.102","192.168.20.2","SIP"
"10692","1590.457525","192.168.3.102","192.168.20.2","SIP"
"10696","1590.487629","192.168.3.102","192.168.20.2","SIP"
"10698","1590.549582","192.168.3.102","192.168.20.2","SIP"
"10702","1590.584601","192.168.3.102","192.168.20.2","SIP"
"10704","1590.646575","192.168.3.102","192.168.20.2","SIP"
"10708","1590.67757","192.168.3.102","192.168.20.2","SIP"
"10710","1590.757496","192.168.3.102","192.168.20.2","SIP"
"10714","1590.787606","192.168.3.102","192.168.20.2","SIP"
"10716","1590.849504","192.168.3.102","192.168.20.2","SIP"
"10720","1590.877709","192.168.3.102","192.168.20.2","SIP"
"10722","1590.957569","192.168.3.102","192.168.20.2","SIP"
"10726","1590.987571","192.168.3.102","192.168.20.2","SIP"
"10728","1591.049585","192.168.3.102","192.168.20.2","SIP"
"10732","1591.084577","192.168.3.102","192.168.20.2","SIP"
"10734","1591.146613","192.168.3.102","192.168.20.2","SIP"
"10738","1591.177639","192.168.3.102","192.168.20.2","SIP"
"10740","1591.257504","192.168.3.102","192.168.20.2","SIP"
"10744","1591.28757","192.168.3.102","192.168.20.2","SIP"
"10746","1591.349589","192.168.3.102","192.168.20.2","SIP"
"10750","1591.384634","192.168.3.102","192.168.20.2","SIP"
"10752","1591.446532","192.168.3.102","192.168.20.2","SIP"
"10756","1591.477626","192.168.3.102","192.168.20.2","SIP"
"10758","1591.557554","192.168.3.102","192.168.20.2","SIP"
"10762","1591.587647","192.168.3.102","192.168.20.2","SIP"
"10764","1591.649508","192.168.3.102","192.168.20.2","SIP"
"10768","1591.677592","192.168.3.102","192.168.20.2","SIP"
"10770","1591.757587","192.168.3.102","192.168.20.2","SIP"
"10774","1591.787629","192.168.3.102","192.168.20.2","SIP"
"10776","1591.849543","192.168.3.102","192.168.20.2","SIP"
"10780","1591.884656","192.168.3.102","192.168.20.2","SIP"
"10782","1591.946592","192.168.3.102","192.168.20.2","SIP"
"10786","1591.977708","192.168.3.102","192.168.20.2","SIP"
"10788","1592.057563","192.168.3.102","192.168.20.2","SIP"
"10792","1592.087603","192.168.3.102","192.168.20.2","SIP"
"10794","1592.149562","192.168.3.102","192.168.20.2","SIP"
"10798","1592.177607","192.168.3.102","192.168.20.2","SIP"
"10800","1592.257601","192.168.3.102","192.168.20.2","SIP"
"10804","1592.287716","192.168.3.102","192.168.20.2","SIP"
"10806","1592.349542","192.168.3.102","192.168.20.2","SIP"
"10810","1592.384593","192.168.3.102","192.168.20.2","SIP"
"10812","1592.446588","192.168.3.102","192.168.20.2","SIP"
"10816","1592.477626","192.168.3.102","192.168.20.2","SIP"
"10818","1592.557607","192.168.3.102","192.168.20.2","SIP"
"10822","1592.587678","192.168.3.102","192.168.20.2","SIP"
"10824","1592.649519","192.168.3.102","192.168.20.2","SIP"
"10828","1592.684547","192.168.3.102","192.168.20.2","SIP"
"10830","1592.746608","192.168.3.102","192.168.20.2","SIP"
"10834","1592.777602","192.168.3.102","192.168.20.2","SIP"
"10836","1592.857535","192.168.3.102","192.168.20.2","SIP"
"10840","1592.887586","192.168.3.102","192.168.20.2","SIP"
"10842","1592.949592","192.168.3.102","192.168.20.2","SIP"
"10846","1592.984682","192.168.3.102","192.168.20.2","SIP"
"10848","1593.046637","192.168.3.102","192.168.20.2","SIP"
"10852","1593.077637","192.168.3.102","192.168.20.2","SIP"
"10854","1593.15755","192.168.3.102","192.168.20.2","SIP"
"10858","1593.187641","192.168.3.102","192.168.20.2","SIP"
"10860","1593.249551","192.168.3.102","192.168.20.2","SIP"
"10864","1593.284647","192.168.3.102","192.168.20.2","SIP"
"10866","1593.346598","192.168.3.102","192.168.20.2","SIP"
"10870","1593.377684","192.168.3.102","192.168.20.2","SIP"
"10872","1593.457578","192.168.3.102","192.168.20.2","SIP"
"10876","1593.487565","192.168.3.102","192.168.20.2","SIP"
"10878","1593.549525","192.168.3.102","192.168.20.2","SIP"
"10882","1593.584562","192.168.3.102","192.168.20.2","SIP"
"10884","1593.646572","192.168.3.102","192.168.20.2","SIP"
"10888","1593.67761","192.168.3.102","192.168.20.2","SIP"
"10890","1593.757558","192.168.3.102","192.168.20.2","SIP"
"10894","1593.787642","192.168.3.102","192.168.20.2","SIP"
"10896","1593.849554","192.168.3.102","192.168.20.2","SIP"
"10900","1593.884595","192.168.3.102","192.168.20.2","SIP"
"10902","1593.946562","192.168.3.102","192.168.20.2","SIP"
"10906","1593.977645","192.168.3.102","192.168.20.2","SIP"
"10908","1594.057583","192.168.3.102","192.168.20.2","SIP"
"10912","1594.087732","192.168.3.102","192.168.20.2","SIP"
"10914","1594.14957","192.168.3.102","192.168.20.2","SIP"
"10918","1594.184608","192.168.3.102","192.168.20.2","SIP"
"10920","1594.246571","192.168.3.102","192.168.20.2","SIP"
"10924","1594.27772","192.168.3.102","192.168.20.2","SIP"
"10926","1594.357597","192.168.3.102","192.168.20.2","SIP"
"10930","1594.38764","192.168.3.102","192.168.20.2","SIP"
"10932","1594.449596","192.168.3.102","192.168.20.2","SIP"
"10936","1594.484587","192.168.3.102","192.168.20.2","SIP"
"10938","1594.546594","192.168.3.102","192.168.20.2","SIP"
"10942","1594.57762","192.168.3.102","192.168.20.2","SIP"
"10944","1594.657695","192.168.3.102","192.168.20.2","SIP"
"10948","1594.68781","192.168.3.102","192.168.20.2","SIP"
"10950","1594.749616","192.168.3.102","192.168.20.2","SIP"
"10954","1594.784676","192.168.3.102","192.168.20.2","SIP"
"10956","1594.846572","192.168.3.102","192.168.20.2","SIP"
"10960","1594.877614","192.168.3.102","192.168.20.2","SIP"
"10962","1594.957648","192.168.3.102","192.168.20.2","SIP"
"10966","1594.987653","192.168.3.102","192.168.20.2","SIP"
"10968","1595.049598","192.168.3.102","192.168.20.2","SIP"
"10972","1595.084581","192.168.3.102","192.168.20.2","SIP"
"10974","1595.146645","192.168.3.102","192.168.20.2","SIP"
"10978","1595.17764","192.168.3.102","192.168.20.2","SIP"
"10980","1595.257565","192.168.3.102","192.168.20.2","SIP"
"10984","1595.287656","192.168.3.102","192.168.20.2","SIP"
"10986","1595.34957","192.168.3.102","192.168.20.2","SIP"
"10990","1595.384609","192.168.3.102","192.168.20.2","SIP"
"10992","1595.446561","192.168.3.102","192.168.20.2","SIP"
"10996","1595.477656","192.168.3.102","192.168.20.2","SIP"
"10998","1595.557533","192.168.3.102","192.168.20.2","SIP"
"11002","1595.587622","192.168.3.102","192.168.20.2","SIP"
"11004","1595.649548","192.168.3.102","192.168.20.2","SIP"
"11008","1595.684619","192.168.3.102","192.168.20.2","SIP"
"11010","1595.74664","192.168.3.102","192.168.20.2","SIP"
"11014","1595.777572","192.168.3.102","192.168.20.2","SIP"
"11016","1595.857661","192.168.3.102","192.168.20.2","SIP"
"11020","1595.887706","192.168.3.102","192.168.20.2","SIP"
"11022","1595.949689","192.168.3.102","192.168.20.2","SIP"
"11026","1595.984662","192.168.3.102","192.168.20.2","SIP"
"11028","1596.046639","192.168.3.102","192.168.20.2","SIP"
"11032","1596.077625","192.168.3.102","192.168.20.2","SIP"
"11034","1596.157564","192.168.3.102","192.168.20.2","SIP"
"11038","1596.187618","192.168.3.102","192.168.20.2","SIP"
"11040","1596.249568","192.168.3.102","192.168.20.2","SIP"
"11044","1596.284665","192.168.3.102","192.168.20.2","SIP"
"11046","1596.346609","192.168.3.102","192.168.20.2","SIP"
"11050","1596.377623","192.168.3.102","192.168.20.2","SIP"
"11052","1596.457521","192.168.3.102","192.168.20.2","SIP"
"11056","1596.487683","192.168.3.102","192.168.20.2","SIP"
"11058","1596.549539","192.168.3.102","192.168.20.2","SIP"
"11062","1596.584625","192.168.3.102","192.168.20.2","SIP"
"11064","1596.646584","192.168.3.102","192.168.20.2","SIP"
"11068","1596.677669","192.168.3.102","192.168.20.2","SIP"
"11070","1596.757523","192.168.3.102","192.168.20.2","SIP"
"11074","1596.787659","192.168.3.102","192.168.20.2","SIP"
"11076","1596.849554","192.168.3.102","192.168.20.2","SIP"
"11080","1596.884607","192.168.3.102","192.168.20.2","SIP"
"11082","1596.946613","192.168.3.102","192.168.20.2","SIP"
"11086","1596.977703","192.168.3.102","192.168.20.2","SIP"
"11088","1597.057635","192.168.3.102","192.168.20.2","SIP"
"11092","1597.087618","192.168.3.102","192.168.20.2","SIP"
"11094","1597.149634","192.168.3.102","192.168.20.2","SIP"
"11098","1597.18456","192.168.3.102","192.168.20.2","SIP"
"11100","1597.24653","192.168.3.102","192.168.20.2","SIP"
"11104","1597.277574","192.168.3.102","192.168.20.2","SIP"
"11106","1597.357553","192.168.3.102","192.168.20.2","SIP"
"11110","1597.387597","192.168.3.102","192.168.20.2","SIP"
"11112","1597.449566","192.168.3.102","192.168.20.2","SIP"
"11116","1597.484624","192.168.3.102","192.168.20.2","SIP"
"11118","1597.546758","192.168.3.102","192.168.20.2","SIP"
"11122","1597.577712","192.168.3.102","192.168.20.2","SIP"
"11124","1597.657587","192.168.3.102","192.168.20.2","SIP"
"11128","1597.687627","192.168.3.102","192.168.20.2","SIP"
"11130","1597.749576","192.168.3.102","192.168.20.2","SIP"
"11134","1597.777685","192.168.3.102","192.168.20.2","SIP"
"11136","1597.857618","192.168.3.102","192.168.20.2","SIP"
"11140","1597.887681","192.168.3.102","192.168.20.2","SIP"
"11142","1597.949566","192.168.3.102","192.168.20.2","SIP"
"11146","1597.984662","192.168.3.102","192.168.20.2","SIP"
"11148","1598.046555","192.168.3.102","192.168.20.2","SIP"
"11152","1598.077706","192.168.3.102","192.168.20.2","SIP"
"11154","1598.157593","192.168.3.102","192.168.20.2","SIP"
"11158","1598.187618","192.168.3.102","192.168.20.2","SIP"
"11160","1598.249528","192.168.3.102","192.168.20.2","SIP"
"11164","1598.277742","192.168.3.102","192.168.20.2","SIP"
"11166","1598.357666","192.168.3.102","192.168.20.2","SIP"
"11170","1598.38767","192.168.3.102","192.168.20.2","SIP"
"11172","1598.449583","192.168.3.102","192.168.20.2","SIP"
"11176","1598.477722","192.168.3.102","192.168.20.2","SIP"
"11178","1598.557602","192.168.3.102","192.168.20.2","SIP"
"11182","1598.587635","192.168.3.102","192.168.20.2","SIP"
"11184","1598.649601","192.168.3.102","192.168.20.2","SIP"
"11188","1598.684637","192.168.3.102","192.168.20.2","SIP"
"11190","1598.746647","192.168.3.102","192.168.20.2","SIP"
"11194","1598.777695","192.168.3.102","192.168.20.2","SIP"
"11196","1598.857634","192.168.3.102","192.168.20.2","SIP"
"11200","1598.887741","192.168.3.102","192.168.20.2","SIP"
"11202","1598.949625","192.168.3.102","192.168.20.2","SIP"
"11206","1598.984664","192.168.3.102","192.168.20.2","SIP"
"11208","1599.046719","192.168.3.102","192.168.20.2","SIP"
"11212","1599.077716","192.168.3.102","192.168.20.2","SIP"
"11214","1599.157592","192.168.3.102","192.168.20.2","SIP"
"11218","1599.187577","192.168.3.102","192.168.20.2","SIP"
"11220","1599.249542","192.168.3.102","192.168.20.2","SIP"
"11224","1599.277577","192.168.3.102","192.168.20.2","SIP"
"11226","1599.357627","192.168.3.102","192.168.20.2","SIP"
"11230","1599.387618","192.168.3.102","192.168.20.2","SIP"
"11232","1599.449583","192.168.3.102","192.168.20.2","SIP"
"11236","1599.484605","192.168.3.102","192.168.20.2","SIP"
"11238","1599.546624","192.168.3.102","192.168.20.2","SIP"
"11242","1599.577639","192.168.3.102","192.168.20.2","SIP"
"11244","1599.657602","192.168.3.102","192.168.20.2","SIP"
"11248","1599.68768","192.168.3.102","192.168.20.2","SIP"
"11250","1599.749615","192.168.3.102","192.168.20.2","SIP"
"11254","1599.784625","192.168.3.102","192.168.20.2","SIP"
"11256","1599.846647","192.168.3.102","192.168.20.2","SIP"
"11260","1599.877706","192.168.3.102","192.168.20.2","SIP"
"11262","1599.957664","192.168.3.102","192.168.20.2","SIP"
"11266","1599.987655","192.168.3.102","192.168.20.2","SIP"
"11268","1600.04962","192.168.3.102","192.168.20.2","SIP"
"11272","1600.084566","192.168.3.102","192.168.20.2","SIP"
"11274","1600.14667","192.168.3.102","192.168.20.2","SIP"
"11278","1600.177658","192.168.3.102","192.168.20.2","SIP"
"11280","1600.257643","192.168.3.102","192.168.20.2","SIP"
"11284","1600.28769","192.168.3.102","192.168.20.2","SIP"
"11286","1600.349652","192.168.3.102","192.168.20.2","SIP"
"11290","1600.384627","192.168.3.102","192.168.20.2","SIP"
"11292","1600.446741","192.168.3.102","192.168.20.2","SIP"
"11296","1600.477684","192.168.3.102","192.168.20.2","SIP"
"11298","1600.557624","192.168.3.102","192.168.20.2","SIP"
"11302","1600.587661","192.168.3.102","192.168.20.2","SIP"
"11304","1600.649567","192.168.3.102","192.168.20.2","SIP"
"11308","1600.684704","192.168.3.102","192.168.20.2","SIP"
"11310","1600.746664","192.168.3.102","192.168.20.2","SIP"
"11314","1600.777658","192.168.3.102","192.168.20.2","SIP"
"11316","1600.857591","192.168.3.102","192.168.20.2","SIP"
"11320","1600.887679","192.168.3.102","192.168.20.2","SIP"
"11322","1600.949647","192.168.3.102","192.168.20.2","SIP"
