Packet_Num,Time,Source,Destination,Protocol,Length
"5147","48.813649","192.168.3.101","192.168.20.2","UDP","1187"
"5148","48.813669","192.168.3.101","192.168.20.2","UDP","1187"
"5149","48.818735","192.168.3.101","192.168.20.2","UDP","1187"
"5150","48.818761","192.168.3.101","192.168.20.2","UDP","1187"
"5151","48.823052","192.168.20.2","192.168.3.101","UDP","100"
"5152","48.82381","192.168.3.101","192.168.20.2","UDP","1187"
"5153","48.823823","192.168.3.101","192.168.20.2","UDP","1187"
"5154","48.823907","192.168.3.101","192.168.20.2","UDP","1187"
"5155","48.828977","192.168.3.101","192.168.20.2","UDP","1187"
"5156","48.829","192.168.3.101","192.168.20.2","UDP","1187"
"5158","48.833592","192.168.3.102","192.168.20.3","SIP","360"
"5160","48.83409","192.168.3.101","192.168.20.2","UDP","1187"
"5161","48.8341","192.168.3.101","192.168.20.2","UDP","1165"
"5162","48.839235","192.168.3.101","192.168.20.2","UDP","1165"
"5163","48.839247","192.168.3.101","192.168.20.2","UDP","1165"
"5164","48.844329","192.168.3.101","192.168.20.2","UDP","1165"
"5165","48.844343","192.168.3.101","192.168.20.2","UDP","1165"
"5166","48.849377","192.168.3.101","192.168.20.2","UDP","1165"
"5167","48.849391","192.168.3.101","192.168.20.2","UDP","1165"
"5168","48.854479","192.168.3.101","192.168.20.2","UDP","1165"
"5169","48.854502","192.168.3.101","192.168.20.2","UDP","1165"
"5170","48.859572","192.168.3.101","192.168.20.2","UDP","1165"
"5171","48.859605","192.168.3.101","192.168.20.2","UDP","1165"
"5172","48.861197","192.168.20.3","192.168.3.102","SIP","410"
"5173","48.86121","192.168.20.3","192.168.3.102","SIP","410"
"5174","48.8615","192.168.3.102","192.168.20.3","SIP","352"
"5175","48.86465","192.168.3.101","192.168.20.2","UDP","1165"
"5176","48.864668","192.168.3.101","192.168.20.2","UDP","1165"
"5177","48.869762","192.168.3.101","192.168.20.2","UDP","1165"
"5178","48.869788","192.168.3.101","192.168.20.2","UDP","1165"
"5179","48.874844","192.168.3.101","192.168.20.2","UDP","1165"
"5180","48.874864","192.168.3.101","192.168.20.2","UDP","1165"
"5181","48.874872","192.168.3.101","192.168.20.2","UDP","1165"
"5182","48.87994","192.168.3.101","192.168.20.2","UDP","1165"
"5183","48.879962","192.168.3.101","192.168.20.2","UDP","1165"
"5184","48.880002","192.168.20.2","192.168.3.101","UDP","100"
"5185","48.885011","192.168.3.101","192.168.20.2","UDP","1165"
"5186","48.885023","192.168.3.101","192.168.20.2","UDP","1165"
"5187","48.890106","192.168.3.101","192.168.20.2","UDP","1165"
"5188","48.89012","192.168.3.101","192.168.20.2","UDP","1165"
"5189","48.895209","192.168.3.101","192.168.20.2","UDP","1165"
"5190","48.895227","192.168.3.101","192.168.20.2","UDP","1165"
"5191","48.897287","192.168.3.101","192.168.20.2","UDP","112"
"5192","48.900231","192.168.3.101","192.168.20.2","UDP","1165"
"5193","48.900241","192.168.3.101","192.168.20.2","UDP","1165"
"5194","48.905351","192.168.3.101","192.168.20.2","UDP","1165"
"5195","48.90537","192.168.3.101","192.168.20.2","UDP","1165"
"5196","48.910468","192.168.3.101","192.168.20.2","UDP","1165"
"5197","48.910479","192.168.3.101","192.168.20.2","UDP","1195"
"5198","48.915609","192.168.3.101","192.168.20.2","UDP","1195"
"5199","48.91564","192.168.3.101","192.168.20.2","UDP","1196"
"5200","48.920636","192.168.3.101","192.168.20.2","UDP","1196"
"5201","48.920672","192.168.3.101","192.168.20.2","UDP","1196"
"5202","48.925733","192.168.3.101","192.168.20.2","UDP","1196"
"5203","48.925754","192.168.3.101","192.168.20.2","UDP","1196"
"5204","48.930162","192.168.20.2","192.168.3.101","UDP","100"
"5205","48.930926","192.168.3.101","192.168.20.2","UDP","1196"
"5206","48.930953","192.168.3.101","192.168.20.2","UDP","1196"
"5207","48.930969","192.168.3.101","192.168.20.2","UDP","1196"
"5208","48.936035","192.168.3.101","192.168.20.2","UDP","1196"
"5209","48.936055","192.168.3.101","192.168.20.2","UDP","1196"
"5210","48.941167","192.168.3.101","192.168.20.2","UDP","1196"
"5211","48.94122","192.168.3.101","192.168.20.2","UDP","1196"
"5213","48.941567","192.168.3.102","192.168.20.3","SIP","360"
"5215","48.946247","192.168.3.101","192.168.20.2","UDP","1196"
"5216","48.946269","192.168.3.101","192.168.20.2","UDP","1196"
"5217","48.951321","192.168.3.101","192.168.20.2","UDP","1196"
"5218","48.951352","192.168.3.101","192.168.20.2","UDP","1196"
"5219","48.956384","192.168.3.101","192.168.20.2","UDP","1196"
"5220","48.956415","192.168.3.101","192.168.20.2","UDP","1196"
"5221","48.961474","192.168.3.101","192.168.20.2","UDP","1196"
"5222","48.961505","192.168.3.101","192.168.20.2","UDP","1196"
"5223","48.966574","192.168.3.101","192.168.20.2","UDP","1196"
"5224","48.966605","192.168.3.101","192.168.20.2","UDP","1196"
"5225","48.967628","192.168.3.101","192.168.20.2","UDP","112"
"5226","48.971291","192.168.20.3","192.168.3.102","SIP","410"
"5227","48.971311","192.168.20.3","192.168.3.102","SIP","410"
"5228","48.971683","192.168.3.101","192.168.20.2","UDP","1196"
"5229","48.971715","192.168.3.101","192.168.20.2","UDP","1196"
"5230","48.971732","192.168.3.102","192.168.20.3","SIP","352"
"5231","48.976726","192.168.3.101","192.168.20.2","UDP","1196"
"5232","48.976757","192.168.3.101","192.168.20.2","UDP","1196"
"5233","48.980027","192.168.20.2","192.168.3.101","UDP","100"
"5234","48.981841","192.168.3.101","192.168.20.2","UDP","1196"
"5235","48.981872","192.168.3.101","192.168.20.2","UDP","1196"
"5236","48.986909","192.168.3.101","192.168.20.2","UDP","1196"
"5237","48.986934","192.168.3.101","192.168.20.2","UDP","1196"
"5238","48.992025","192.168.3.101","192.168.20.2","UDP","1196"
"5239","48.992064","192.168.3.101","192.168.20.2","UDP","1196"
"5240","48.996998","192.168.3.101","192.168.20.2","UDP","1196"
"5241","48.997014","192.168.3.101","192.168.20.2","UDP","1196"
"5242","49.002163","192.168.3.101","192.168.20.2","UDP","1196"
"5243","49.002189","192.168.3.101","192.168.20.2","UDP","1183"
"5244","49.002204","192.168.3.101","192.168.20.2","UDP","1183"
"5245","49.007231","192.168.3.101","192.168.20.2","UDP","1183"
"5246","49.007252","192.168.3.101","192.168.20.2","UDP","1183"
"5247","49.012268","192.168.3.101","192.168.20.2","UDP","1183"
"5248","49.012292","192.168.3.101","192.168.20.2","UDP","1183"
"5249","49.017383","192.168.3.101","192.168.20.2","UDP","1183"
"5250","49.017413","192.168.3.101","192.168.20.2","UDP","1183"
"5251","49.022452","192.168.3.101","192.168.20.2","UDP","1183"
"5252","49.022476","192.168.3.101","192.168.20.2","UDP","1183"
"5253","49.027565","192.168.3.101","192.168.20.2","UDP","1183"
"5254","49.027596","192.168.3.101","192.168.20.2","UDP","1183"
"5255","49.030094","192.168.20.2","192.168.3.101","UDP","100"
"5256","49.032759","192.168.3.101","192.168.20.2","UDP","1183"
"5257","49.032789","192.168.3.101","192.168.20.2","UDP","1183"
"5259","49.033597","192.168.3.102","192.168.20.3","SIP","360"
"5261","49.037723","192.168.3.101","192.168.20.2","UDP","1183"
"5262","49.037749","192.168.3.101","192.168.20.2","UDP","1183"
"5263","49.043037","192.168.3.101","192.168.20.2","UDP","1183"
"5264","49.043058","192.168.3.101","192.168.20.2","UDP","1183"
"5265","49.048023","192.168.3.101","192.168.20.2","UDP","1183"
"5266","49.048052","192.168.3.101","192.168.20.2","UDP","1183"
"5267","49.053062","192.168.3.101","192.168.20.2","UDP","1183"
"5268","49.053093","192.168.3.101","192.168.20.2","UDP","1183"
"5269","49.053111","192.168.3.101","192.168.20.2","UDP","1183"
"5270","49.058117","192.168.3.101","192.168.20.2","UDP","1183"
"5271","49.058144","192.168.3.101","192.168.20.2","UDP","1184"
"5274","49.063196","192.168.3.101","192.168.20.2","UDP","1184"
"5275","49.063212","192.168.3.101","192.168.20.2","UDP","1184"
"5276","49.068277","192.168.20.3","192.168.3.102","SIP","410"
"5277","49.0683","192.168.3.101","192.168.20.2","UDP","1184"
"5278","49.068318","192.168.3.101","192.168.20.2","UDP","1184"
"5279","49.068341","192.168.20.3","192.168.3.102","SIP","410"
"5280","49.068553","192.168.3.102","192.168.20.3","SIP","352"
"5281","49.073423","192.168.3.101","192.168.20.2","UDP","1184"
"5282","49.073452","192.168.3.101","192.168.20.2","UDP","1184"
"5283","49.077567","192.168.3.101","192.168.20.2","UDP","112"
"5284","49.078514","192.168.3.101","192.168.20.2","UDP","1184"
"5285","49.078542","192.168.3.101","192.168.20.2","UDP","1184"
"5286","49.080054","192.168.20.2","192.168.3.101","UDP","100"
"5287","49.083605","192.168.3.101","192.168.20.2","UDP","1184"
"5288","49.083634","192.168.3.101","192.168.20.2","UDP","1184"
"5289","49.088755","192.168.3.101","192.168.20.2","UDP","1184"
"5290","49.088783","192.168.3.101","192.168.20.2","UDP","1184"
"5291","49.093806","192.168.3.101","192.168.20.2","UDP","1184"
"5292","49.093829","192.168.3.101","192.168.20.2","UDP","1184"
"5293","49.098965","192.168.3.101","192.168.20.2","UDP","1199"
"5294","49.098998","192.168.3.101","192.168.20.2","UDP","1199"
"5295","49.099011","192.168.3.101","192.168.20.2","UDP","1200"
"5296","49.104062","192.168.3.101","192.168.20.2","UDP","1200"
"5297","49.104089","192.168.3.101","192.168.20.2","UDP","1200"
"5298","49.109139","192.168.3.101","192.168.20.2","UDP","1200"
"5299","49.109159","192.168.3.101","192.168.20.2","UDP","1200"
"5300","49.11421","192.168.3.101","192.168.20.2","UDP","1200"
"5301","49.114222","192.168.3.101","192.168.20.2","UDP","1200"
"5302","49.119302","192.168.3.101","192.168.20.2","UDP","1200"
"5303","49.119314","192.168.3.101","192.168.20.2","UDP","1200"
"5304","49.12445","192.168.3.101","192.168.20.2","UDP","1200"
"5305","49.124481","192.168.3.101","192.168.20.2","UDP","1200"
"5306","49.129548","192.168.3.101","192.168.20.2","UDP","1200"
"5307","49.129578","192.168.3.101","192.168.20.2","UDP","1200"
"5308","49.130094","192.168.20.2","192.168.3.101","UDP","100"
"5309","49.13463","192.168.3.101","192.168.20.2","UDP","1200"
"5310","49.134651","192.168.3.101","192.168.20.2","UDP","1200"
"5311","49.139727","192.168.3.101","192.168.20.2","UDP","1200"
"5312","49.139745","192.168.3.101","192.168.20.2","UDP","1200"
"5314","49.141476","192.168.3.102","192.168.20.3","SIP","360"
"5316","49.144892","192.168.3.101","192.168.20.2","UDP","1200"
"5317","49.144917","192.168.3.101","192.168.20.2","UDP","1200"
"5318","49.14997","192.168.3.101","192.168.20.2","UDP","1200"
"5319","49.149989","192.168.3.101","192.168.20.2","UDP","1200"
"5320","49.150046","192.168.3.101","192.168.20.2","UDP","1200"
"5321","49.155114","192.168.3.101","192.168.20.2","UDP","1200"
"5322","49.155133","192.168.3.101","192.168.20.2","UDP","1200"
"5323","49.160187","192.168.3.101","192.168.20.2","UDP","1200"
"5324","49.160201","192.168.3.101","192.168.20.2","UDP","1200"
"5325","49.165276","192.168.3.101","192.168.20.2","UDP","1200"
"5326","49.165289","192.168.3.101","192.168.20.2","UDP","1200"
"5327","49.170418","192.168.3.101","192.168.20.2","UDP","1200"
"5328","49.170441","192.168.3.101","192.168.20.2","UDP","1200"
"5329","49.171271","192.168.20.3","192.168.3.102","SIP","410"
"5330","49.171281","192.168.20.3","192.168.3.102","SIP","410"
"5331","49.171558","192.168.3.102","192.168.20.3","SIP","352"
"5332","49.18006","192.168.20.2","192.168.3.101","UDP","100"
"5333","49.205893","192.168.3.101","192.168.20.2","UDP","1197"
"5334","49.20592","192.168.3.101","192.168.20.2","UDP","1197"
"5335","49.205929","192.168.3.101","192.168.20.2","UDP","1197"
"5336","49.21101","192.168.3.101","192.168.20.2","UDP","1197"
"5337","49.211038","192.168.3.101","192.168.20.2","UDP","1197"
"5338","49.216091","192.168.3.101","192.168.20.2","UDP","1197"
"5339","49.216124","192.168.3.101","192.168.20.2","UDP","1197"
"5340","49.221235","192.168.3.101","192.168.20.2","UDP","1197"
"5341","49.221265","192.168.3.101","192.168.20.2","UDP","1197"
"5342","49.226389","192.168.3.101","192.168.20.2","UDP","1197"
"5343","49.22642","192.168.3.101","192.168.20.2","UDP","1197"
"5344","49.230516","192.168.3.101","192.168.20.2","UDP","112"
"5345","49.231405","192.168.3.101","192.168.20.2","UDP","1197"
"5346","49.231436","192.168.3.101","192.168.20.2","UDP","1197"
"5348","49.233614","192.168.3.102","192.168.20.3","SIP","360"
"5350","49.236547","192.168.3.101","192.168.20.2","UDP","1197"
"5351","49.236574","192.168.3.101","192.168.20.2","UDP","1197"
"5352","49.238019","192.168.20.2","192.168.3.101","UDP","92"
"5353","49.241616","192.168.3.101","192.168.20.2","UDP","1197"
"5354","49.241641","192.168.3.101","192.168.20.2","UDP","1197"
"5355","49.246725","192.168.3.101","192.168.20.2","UDP","1197"
"5356","49.246749","192.168.3.101","192.168.20.2","UDP","1197"
"5357","49.246767","192.168.3.101","192.168.20.2","UDP","1197"
"5358","49.251798","192.168.3.101","192.168.20.2","UDP","1197"
"5359","49.251819","192.168.3.101","192.168.20.2","UDP","1197"
"5360","49.256954","192.168.3.101","192.168.20.2","UDP","1197"
"5361","49.256979","192.168.3.101","192.168.20.2","UDP","1197"
"5362","49.262035","192.168.3.101","192.168.20.2","UDP","1197"
"5363","49.262056","192.168.3.101","192.168.20.2","UDP","1197"
"5364","49.267169","192.168.3.101","192.168.20.2","UDP","1197"
"5365","49.267186","192.168.3.101","192.168.20.2","UDP","1197"
"5366","49.268364","192.168.20.3","192.168.3.102","SIP","410"
"5367","49.268382","192.168.20.3","192.168.3.102","SIP","410"
"5368","49.26869","192.168.3.102","192.168.20.3","SIP","352"
"5369","49.272276","192.168.3.101","192.168.20.2","UDP","1197"
"5370","49.272291","192.168.3.101","192.168.20.2","UDP","1197"
"5371","49.277437","192.168.3.101","192.168.20.2","UDP","1197"
"5372","49.277468","192.168.3.101","192.168.20.2","UDP","1197"
"5373","49.282553","192.168.3.101","192.168.20.2","UDP","1197"
"5374","49.282584","192.168.3.101","192.168.20.2","UDP","1197"
"5375","49.287675","192.168.3.101","192.168.20.2","UDP","1198"
"5376","49.287706","192.168.3.101","192.168.20.2","UDP","1137"
"5377","49.287722","192.168.3.101","192.168.20.2","UDP","1137"
"5378","49.29214","192.168.20.2","192.168.3.101","UDP","88"
"5379","49.292788","192.168.3.101","192.168.20.2","UDP","1137"
"5380","49.292819","192.168.3.101","192.168.20.2","UDP","1137"
"5381","49.297858","192.168.3.101","192.168.20.2","UDP","1137"
"5382","49.297889","192.168.3.101","192.168.20.2","UDP","1137"
"5383","49.300139","192.168.20.2","192.168.3.101","UDP","100"
"5385","49.302954","192.168.3.101","192.168.20.2","UDP","1137"
"5386","49.302984","192.168.3.101","192.168.20.2","UDP","1137"
"5387","49.308063","192.168.3.101","192.168.20.2","UDP","1137"
"5388","49.308088","192.168.3.101","192.168.20.2","UDP","1138"
"5389","49.313226","192.168.3.101","192.168.20.2","UDP","1138"
"5390","49.330272","192.168.20.2","192.168.3.101","UDP","100"
"5392","49.341476","192.168.3.102","192.168.20.3","SIP","360"
"5394","49.354749","192.168.3.101","192.168.20.2","UDP","112"
"5395","49.371333","192.168.20.3","192.168.3.102","SIP","410"
"5396","49.371351","192.168.20.3","192.168.3.102","SIP","410"
"5397","49.371691","192.168.3.102","192.168.20.3","SIP","352"
"5398","49.380095","192.168.20.2","192.168.3.101","UDP","84"
"5400","49.433863","192.168.3.102","192.168.20.3","SIP","360"
"5402","49.468311","192.168.20.3","192.168.3.102","SIP","410"
"5403","49.468327","192.168.20.3","192.168.3.102","SIP","410"
"5404","49.468581","192.168.3.102","192.168.20.3","SIP","352"
"5405","49.469965","192.168.3.101","192.168.20.2","UDP","1169"
"5406","49.469989","192.168.3.101","192.168.20.2","UDP","1169"
"5407","49.47001","192.168.3.101","192.168.20.2","UDP","1169"
"5408","49.475055","192.168.3.101","192.168.20.2","UDP","1169"
"5409","49.475096","192.168.3.101","192.168.20.2","UDP","1169"
"5410","49.480144","192.168.3.101","192.168.20.2","UDP","1169"
"5411","49.480179","192.168.3.101","192.168.20.2","UDP","1169"
"5412","49.485257","192.168.3.101","192.168.20.2","UDP","1169"
"5413","49.485283","192.168.3.101","192.168.20.2","UDP","1169"
"5414","49.49036","192.168.3.101","192.168.20.2","UDP","1169"
"5415","49.490386","192.168.3.101","192.168.20.2","UDP","1169"
"5416","49.495387","192.168.3.101","192.168.20.2","UDP","1169"
"5417","49.495416","192.168.3.101","192.168.20.2","UDP","1170"
"5418","49.495431","192.168.3.101","192.168.20.2","UDP","1170"
"5419","49.500476","192.168.3.101","192.168.20.2","UDP","1170"
"5420","49.500505","192.168.3.101","192.168.20.2","UDP","1170"
"5421","49.50551","192.168.3.101","192.168.20.2","UDP","1170"
"5422","49.505539","192.168.3.101","192.168.20.2","UDP","1170"
"5423","49.53106","192.168.20.2","192.168.3.101","UDP","92"
"5425","49.541626","192.168.3.102","192.168.20.3","SIP","360"
"5427","49.542545","192.168.3.101","192.168.20.2","UDP","112"
"5428","49.546094","192.168.3.101","192.168.20.2","UDP","1186"
"5429","49.546124","192.168.3.101","192.168.20.2","UDP","1186"
"5430","49.546141","192.168.3.101","192.168.20.2","UDP","1186"
"5431","49.551127","192.168.3.101","192.168.20.2","UDP","1186"
"5432","49.551157","192.168.3.101","192.168.20.2","UDP","1186"
"5433","49.556234","192.168.3.101","192.168.20.2","UDP","1187"
"5434","49.556265","192.168.3.101","192.168.20.2","UDP","1187"
"5435","49.561342","192.168.3.101","192.168.20.2","UDP","1187"
